image_path,mask_path
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000868.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000868.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000869.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000869.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000870.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000870.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000871.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000871.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000872.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000872.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000873.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000873.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000874.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000874.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000875.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000875.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000876.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000876.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000877.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000877.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000878.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000878.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000879.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000879.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000880.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000880.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000881.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000881.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000882.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000882.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000883.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000883.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000884.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000884.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000885.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000885.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000886.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000886.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000887.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000887.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000888.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000888.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000889.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000889.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000890.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000890.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000891.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000891.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000892.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000892.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000893.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000893.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000894.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000894.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000895.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000895.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000896.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000896.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000897.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000897.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000898.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000898.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000899.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000899.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000900.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000900.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000901.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000901.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000902.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000902.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000903.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000903.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000904.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000904.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000905.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000905.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000906.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000906.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000907.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000907.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000908.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000908.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000909.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000909.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000910.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000910.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000911.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000911.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000912.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000912.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000913.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000913.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000914.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000914.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000915.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000915.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000916.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000916.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000917.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000917.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000918.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000918.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000919.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000919.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000920.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000920.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000921.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000921.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000922.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000922.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000923.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000923.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000924.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000924.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000925.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000925.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000926.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000926.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000927.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000927.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000928.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000928.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000929.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000929.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000930.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000930.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000931.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000931.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000932.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000932.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000933.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000933.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000934.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000934.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000935.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000935.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000936.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000936.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000937.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000937.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000938.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000938.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000939.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000939.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000940.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000940.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000941.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000941.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000942.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000942.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000943.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000943.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000944.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000944.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000945.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000945.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000946.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000946.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000947.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000947.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000948.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000948.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000949.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000949.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000950.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000950.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000951.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000951.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000952.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000952.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000953.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000953.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000954.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000954.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000955.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000955.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000956.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000956.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000957.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000957.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000958.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000958.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000959.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000959.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000960.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000960.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000961.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000961.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000962.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000962.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000963.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000963.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000964.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000964.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000965.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000965.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000966.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000966.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000967.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000967.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000968.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000968.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000969.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000969.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000970.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000970.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000971.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000971.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000972.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000972.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000973.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000973.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000974.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000974.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000975.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000975.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000976.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000976.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000977.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000977.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000978.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000978.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000979.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000979.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000980.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000980.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000981.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000981.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000982.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000982.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000983.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000983.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000984.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000984.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000985.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000985.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000986.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000986.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000987.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000987.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000988.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000988.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000989.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000989.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000990.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000990.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000991.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000991.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000992.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000992.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000993.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000993.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000994.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000994.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000995.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000995.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000996.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000996.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000997.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000997.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000998.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000998.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000999.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000999.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001000.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001000.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001001.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001001.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001002.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001002.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001003.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001003.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001004.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001004.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001005.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001005.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001006.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001006.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001007.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001007.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001008.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001008.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001009.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001009.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001010.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001010.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001011.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001011.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001012.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001012.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001013.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001013.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001014.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001014.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001015.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001015.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001016.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001016.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001017.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001017.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001018.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001018.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001019.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001019.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001020.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001020.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001021.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001021.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001022.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001022.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001023.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001023.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001024.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001024.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001025.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001025.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001026.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001026.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001027.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001027.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001028.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001028.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001029.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001029.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001030.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001030.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001031.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001031.png
